"","Tweet","Time Stamp","Twitter Handle","Latitude","Longitude","Topic"
"302","Join the #protest against the @realDonaldTrump rally at @thisisUIC. Today. 4:30. East Campus Quad. #NoRACISM #NoXENOPHOBIA","Fri Mar 11 15:12:46 +0000 2016","SangeetaSunny",41.8335845,"-87.732013","intersectionality"
"303","Donald trump should be charged with hate crimes and racially motivated riots @YourAnonNews  https://t.co/ttowu8WiFa","Fri Mar 11 17:02:30 +0000 2016","gotuagain29",39.7795625,"-86.1429225","intersectionality"
"304","@RealBenCarson so disappointed! Your intelligence should have led you beyond a racist and sexist candidate! #wecandobetter #Drumpf","Fri Mar 11 17:52:39 +0000 2016","hicksheidi1",28.329306,"-80.622676","feminism"
"305","Why is it near impossible to find the racial demographics of @realDonaldTrump primary voters in Michigan  Mississippi  etc ?@rushlimbaugh","Fri Mar 11 18:38:55 +0000 2016","realetybytes",26.150368,"-80.1491725","intersectionality"
"306","@PhyllisSchlafly @realDonaldTrump Potty mouth  pro partial birth abortion  Pro eminent domain What has happened to you? SICK","Fri Mar 11 23:20:09 +0000 2016","SOSUSA2016",38.3045585,"-92.4367735","reproductive_rights"
"307",".@realDonaldTrump bye. Get out of our city  take your xenophobic  misogynistic  hateful tongue with you  and fuck off. #TrumpRally","Sat Mar 12 00:56:17 +0000 2016","joshohsnap",41.8335845,"-87.732013","men"
"308","@realDonaldTrump Lets send dictionaries 2 Illinois 2 educate what  RACISM means.So much 4 #CommonCoreEducation Believe  r PAID Protesters","Sat Mar 12 01:22:29 +0000 2016","bydarlenek",28.529141,"-81.1850665","intersectionality"
"309","@RogerScottBUZZ  Donald Trump is the one man  who can bring diverse groups of Americans together.....for a giant fist fight.","Sat Mar 12 01:30:33 +0000 2016","dlangston2597",34.7519365,"-92.131274","intersectionality"
"310","Some say @realDonaldTrump supporters brought #lube to the rally in Chicago in the expressed intent to #rape any black protesters they find!","Sat Mar 12 02:11:11 +0000 2016","jivenbaby",40.1053985,"-85.672627","violence_against_women"
"311","@realDonaldTrump there is nothing 'great' about an America where a POTUS candidate spews rhetoric to spawn racial violence! #StopTrump","Sat Mar 12 02:21:15 +0000 2016","SandonLeeJacobs",35.1704985,"-79.861034","intersectionality"
"312","I despise donald trump...hes a dumbass  sexist  racist etc  But i also dont want self righteous protestors braggin bout interuppting a rally","Sat Mar 12 02:26:10 +0000 2016","PhillyintheA",33.7671945,"-84.433106","feminism"
"313","@ChicagoCabbie @JeffErick1234 @roy_wisdom @CBSNews @realDonaldTrump The United Staes is diverse  thankfully. Chicago is not that special","Sat Mar 12 02:37:40 +0000 2016","dsnow89",28.6001855,"-81.3417295","intersectionality"
"314","America shouldn't tolerate a racist  misogynist  xenophobic  homophobic  transphobic  bigot! All Donald Trump does is divide not unite!","Sat Mar 12 02:59:48 +0000 2016","SharonBardales6",40.8503475,"-73.8494415","men"
"315","@realDonaldTrump   🚫Bernie Sanders' rape-fantasy reveals left-wing hypocrisy https://t.co/FF2PGOdX9p via @nypost https://t.co/8Ds442wztb","Sat Mar 12 03:24:03 +0000 2016","ElseMarilyn",45.00118,"-86.2705395","violence_against_women"
"316","Donald Trump is a fear-mongering narcissist who built a campaign on the backs of racism  hysteria  and bigotry. that's it","Sat Mar 12 03:27:51 +0000 2016","PMOD_",40.7302295,"-73.59886","intersectionality"
"317","@seanhannity @realDonaldTrump should invite those guys to another rally...it's sad they were a diverse group just wanting to listen!","Sat Mar 12 03:42:25 +0000 2016","FrostyGPW",35.8305215,"-85.9785995","intersectionality"
"318","@YvonMulcan @CA4TRUMP @realDonaldTrump YES he did and its disgusting! all this racial divide every one wants jobs safety and security @Trump","Sat Mar 12 07:29:00 +0000 2016","jensen4law",37.758225,"-121.9415795","intersectionality"
"319","@MinistryWCD @Manekagandhibjp The reason of non implementation of law against martial rape is really shocking &amp; bizarre as @realDonaldTrump","Sat Mar 12 07:30:25 +0000 2016","ShunaamMajumder",13.075209,"77.5564225","violence_against_women"
"320","@realJeffPatton 🙄obvious to any intelligent person ? Or has 😒 sexism blinded everyone except @realDonaldTrump -only fault he doesn't have","Sat Mar 12 08:52:58 +0000 2016","RuthRobinsonLon",51.5469265,"-0.1091815","feminism"
"321","#DonaldTrump is promoting thinly veiled racism in the form of 'patriotism' and making America 'great again' #TrumpRally","Sat Mar 12 09:36:33 +0000 2016","jckato",50.9736625,"-1.3743525","intersectionality"
"322","@melissabischof3 @realDonaldTrump Now it's getting scary and dangerous  canceling rallies because of racial violence. This is not good","Sat Mar 12 12:28:41 +0000 2016","GinsburgJobs",40.7055975,"-73.977717","intersectionality"
"323","@realDonaldTrump 'ENERGIZED AMERICA' your campaign has created racial divide your rhetoric is responsible for America taking 100 steps back","Sat Mar 12 13:34:42 +0000 2016","HOODESSENCE",43.0058815,"-75.0451225","intersectionality"
"324","@realDonaldTrump Address black life matter more extensively! It is General Election4 you already! Do not avoid racial issue! @DanScavino","Sat Mar 12 13:38:17 +0000 2016","QQBeautifulDove",40.780709,"-73.9685415","intersectionality"
"325","@dawkks @BrownEyedCheryl @realDonaldTrump Trump doesn't have to hate. He just needs followers who feed on hatred  racism and anti-Semitism","Sat Mar 12 14:45:38 +0000 2016","Jake_Storm1",42.036939,"-71.683502","intersectionality"
"326","It takes some serious blinders to not see Trump's overt racism. https://t.co/oQVF9I8S63","Sat Mar 12 15:06:53 +0000 2016","diberri",37.7490725,"-122.432999","intersectionality"
"327","Will there be a racial civil war in The United States of America if Donald Trump become President???","Sat Mar 12 15:39:55 +0000 2016","MadisonWendee",40.6708795,"-73.8311875","intersectionality"
"328","So you have a group of ignorant ppl promoting hate &amp; racism along side @realDonaldTrump practicing there FIRST AMENDMENT that ok 😕 HOW?","Sat Mar 12 15:45:03 +0000 2016","a1_ggang",40.6708795,"-73.8311875","intersectionality"
"329","@beLaurie all of a sudden @realDonaldTrump is trying to hide his racism","Sat Mar 12 15:58:58 +0000 2016","shaig",40.6708795,"-73.8311875","intersectionality"
"330","@BTP1960   Trump has surpassed Hitler and is pushing the boundaries of hate and racism furher than ever.  .@realdonaldtrump","Sat Mar 12 16:17:55 +0000 2016","BarneyBlather",43.629311,"-79.2725695","intersectionality"
"331","If the media like MSNBC believes Donald a Trump fans racism and hate  why are they giving him full weekend coverages helping him win FL &amp; OH","Sat Mar 12 16:34:07 +0000 2016","ReadMe4Facts",30.3233455,"-97.754724","intersectionality"
"332","Our homeland is being torn apart by racism and Donald Trump. Gotta love it","Sat Mar 12 16:34:14 +0000 2016","RybakJon",42.9072065,"-78.748399","intersectionality"
"333","Thank you  @johnlegend  for your leadership and standing up for what is right. #DonaldTrump #Racism #Bigotry","Sat Mar 12 17:46:06 +0000 2016","TVwxGirl",34.0207895,"-118.4119065","intersectionality"
"334","Yes! #endracism #protesttrumprallies #@realDonaldTrump #dumptrump https://t.co/wX74yXqnu3","Sat Mar 12 19:47:08 +0000 2016","rockyakanan",29.8049505,"-81.306469","intersectionality"
"335","The Media Playing Bernie Sanders For Chicago GTFOH BLAME THE RACISM IN ARE 🌎  BLAME TRUMP","Sat Mar 12 19:51:44 +0000 2016","24blackwell_bry",40.0048655,"-75.117998","intersectionality"
"336","@BOSSYtxmar55 @realDonaldTrump make America great with racism and getting us into another war? Lol","Sat Mar 12 20:52:34 +0000 2016","NewHopefor2016",27.698682,"-83.804475","intersectionality"
"337","The violence for Trump rally is caused by the media &amp; @HillaryClinton twisting REAL issues into 'racism' Illegal entry is a FELONY #NoReward","Sat Mar 12 22:08:53 +0000 2016","JackholeDiary",27.698682,"-83.804475","intersectionality"
"338","@HillaryClinton Racism exercised by Donald #Trump against #Muslims  a crime against humanity insult and distort the principles  values #USA","Sat Mar 12 23:50:43 +0000 2016","alizanaty814",26.3326345,"17.26814","intersectionality"
"339","@Cynthiastruth @realDonaldTrump @AnamR_Syed doesn't give you the right to use racial stereotypes","Sun Mar 13 00:31:16 +0000 2016","philopking",34.415631,"-118.5032585","intersectionality"
"340","WOODYGUTHRIE I suppose Ol Man Trump knows Just how much Racial Hate He stirred up In the bloodpot of human hearts   #Bernie2016 #FeelTheBern","Sun Mar 13 00:53:03 +0000 2016","gerolsteiner1",35.1335205,"-89.922029","intersectionality"
"341","@jensen4law @CNN @seanhannity this racism propaganda bs to get elected has got to stop #ImWithHer @HillaryClinton should be ashamed #Trump","Sun Mar 13 02:13:23 +0000 2016","jensen4law",37.758225,"-121.9415795","intersectionality"
"342","The GOP  faux news &amp; Donald caused this with fear  racism &amp; obstruction. #stoptheGOP #VoteBlueNoMatterWho  https://t.co/OciglMcbJt","Sun Mar 13 02:23:45 +0000 2016","windsurf13",29.838495,"-95.4464865","intersectionality"
"343","@jeffreysellers @realDonaldTrump Trump is gross. You'd think if he was gonna use coded racial language he'd at least be original #ThugLife","Sun Mar 13 03:18:38 +0000 2016","shay_go",40.780709,"-73.9685415","intersectionality"
"344","@HillaryClinton Racism exercised by Donald #Trump against #Muslims  a crime against humanity insult and distort the principles  values #USA","Sun Mar 13 04:36:34 +0000 2016","alizanaty814",26.3326345,"17.26814","intersectionality"
"345","John Legend just schooled Trump's son on racism https://t.co/nZ0vKyEtfA via @mashable","Sun Mar 13 11:06:17 +0000 2016","ScottSokol",39.396352,"-76.6151805","intersectionality"
"346","You are a big bitch so your motherfucker. #NoRacism @realDonaldTrump","Sun Mar 13 11:37:59 +0000 2016","Innxcent78_",48.997485,"1.6054945","intersectionality"
"347","As I’ve said  Trump is an equal opportunity insulter. It is wrong  but he’s not a bigot  a misogynist  etc. https://t.co/p36BOgivEh","Sun Mar 13 14:59:04 +0000 2016","JegErAlan",39.6682485,"-105.546374","men"
"348","Bernie Sanders:  My supporters do not incite violence at Trump rallies. They're too busy selling F**K her buttons and misogyny.","Sun Mar 13 16:00:23 +0000 2016","ClydesPlace",37.2691755,"-119.3066075","men"
"349","@ImagineAnna @realDonaldTrump Noo  I'm talking about you. The racism  it's ignorant of you.","Sun Mar 13 16:49:48 +0000 2016","tacoeugene",37.980826,"-121.3004255","intersectionality"
"350","@Bakari_Sellers puts it well '@realDonaldTrump is not racist- but he is utilizing racism to grow his movement.'","Sun Mar 13 16:58:57 +0000 2016","angiet373",37.83855,"-122.2956495","intersectionality"
"351","@jbiie @Jocelynvar19 @Doug_stuhr @BernieSanders You mean what anti-protesters did at the Trump rally. Racism  bigotry &amp; acting violently.","Sun Mar 13 18:01:12 +0000 2016","CapsExaminer",38.898603,"-77.0143985","intersectionality"
"352","@neiltyson @realDonaldTrump I'm Canadian but all I see from Trump supporters is vitriol  misogyny  xenophobia  racism  violence  pure hate","Sun Mar 13 18:18:18 +0000 2016","dhughes",46.26172,"-63.135228","men"
"353","@realDonaldTrump is only one speaking out for pause with ban on influx of muslims.Do U pick PC or proof of EU rapes? https://t.co/ygdVdvPbLC","Sun Mar 13 18:41:03 +0000 2016","lilymooncloud",39.7393005,"-89.2665075","violence_against_women"
"354","@realDonaldTrump If action means violence racism lies dividing and ignorance  then we don't a president like u .","Sun Mar 13 20:39:57 +0000 2016","USAISGREATIDIOT",36.0188045,"-115.2344355","intersectionality"
"355","This is Donald Trump's America   Violence ✅ Racism ✅ Islamophobia ✅ Fascism ✅ Hate ✅  https://t.co/XiDraE82HX","Sun Mar 13 23:58:59 +0000 2016","JaredGoingHam",33.859093,"-117.585658","intersectionality"
"356","@realDonaldTrump @PeteRose_14 America is already great please do not take us back to bigotry and racism","Mon Mar 14 00:37:58 +0000 2016","Mittjoy",41.1179365,"-77.604684","intersectionality"
"357","@tthompie @johndurant @benshapiro So you  as a Christian  support Donald Trump  who would not partial birth abortion?","Mon Mar 14 07:44:53 +0000 2016","Rainmaker65",34.057348,"-117.319871","reproductive_rights"
"358","@realDonaldTrump see your racism bullsh*t for yourself. #diversity #blacklivesmatter #trump #allunited https://t.co/d88glrbDgr","Mon Mar 14 09:49:02 +0000 2016","ClemRNSwimmer",55.9431955,"-3.2030085","intersectionality"
"359",".@realDonaldTrump said there is 'hatred' w/i Islam. Sweden is experiencing it. Swedish women. 'Feminists' silent.  https://t.co/7tRWsdRR1t","Mon Mar 14 10:01:03 +0000 2016","FreeStateYank",39.9582705,"-74.8963555","feminism"
"360","#ImWithHer we can do it! Let's stop hatred  racism  inequality &amp; violence. Go out &amp; vote. Stop Bernie &amp; Trump https://t.co/yDkNE4BpcH","Mon Mar 14 13:44:52 +0000 2016","njterrie",32.3880115,"-111.135516","intersectionality"
"361","@realDonaldTrump . My racial makeup is multiple you name it I've got it and one of the things you develop after 53yr. is spotting a racist","Mon Mar 14 15:29:09 +0000 2016","KarlmarkYoung2",41.9382285,"-93.389864","intersectionality"
"362","Where are evangelical Christian leaders denouncing Joel Osteen's support of racist misogynist Donald Trump?","Mon Mar 14 15:37:04 +0000 2016","boldandworthy",41.8335845,"-87.732013","men"
"363","The left uses racism  because they cannot dispute Trump facts! https://t.co/nHQ9MhCig1","Mon Mar 14 17:41:31 +0000 2016","nousgnostic",41.748496,"-88.1613215","intersectionality"
"364","@realDonaldTrump Donald Trump bankrupted 4 businesses and encourages racism and violence - bad for America","Mon Mar 14 17:46:14 +0000 2016","ajmighton",41.3870895,"-83.645809","intersectionality"
"365","Ppl support Trump  bcause theirs no hope for their future.Need someone to blame (racism). Should really vote 4 @SenSanders blame the 1%","Mon Mar 14 19:31:02 +0000 2016","preddyk2",51.027664,"-114.087851","intersectionality"
"366","Ppl support Trump  bcause they feel no hope for the future.Need someone to blame (racism). Should really vote 4 @SenSanders blame the 1%","Mon Mar 14 19:32:05 +0000 2016","preddyk2",51.027664,"-114.087851","intersectionality"
"367","@CNN WHY DOES CNN HAVE THESE FALSE PEOPLE ON WOLF ASS BLITZER SHOW WITH NO RATING ACT LIKE THEY GOT RAPED BY DONALD TRUMP","Mon Mar 14 21:12:10 +0000 2016","johnlongstewart",40.655138,"-73.9487755","violence_against_women"
"368","@washingtonpost @JanellRoss @realDonaldTrump Assaulted woman from within misogynistic Trump campaign upper echelon? Someone should be fired!","Mon Mar 14 23:29:49 +0000 2016","JamesStoller",40.4590815,"-86.9299805","men"
"369",".@POTUS/@GeorgeSoros/@TedCruz paying #BlackLivesMatter to rape female #Trump spprtrs https://t.co/KyUCGGAqyz  ad","Tue Mar 15 00:02:33 +0000 2016","ToTheXToTheY",40.6787035,"-111.997441","violence_against_women"
"370","#Wethepeople are cleaning house &amp; don't want anything Washington. NO #GOP  NO #MSM  NO Democrats @Foxnews @Cnn @ Msnbc @realDonaldTrump","Tue Mar 15 00:37:21 +0000 2016","Uniqueforu1",31.1688935,"-100.0768885","professional_gap"
"371","@realDonaldTrump Imagine the disappointment the Dems will have when Mr. Trump improves America without racism","Tue Mar 15 03:53:29 +0000 2016","gregorycstone",35.3469015,"-119.025163","intersectionality"
"372","Watch women read the sexist garbage #Donald \Trump has really  truly said https://t.co/T56eAQyki6  https://t.co/nXFLr7vp7c","Tue Mar 15 04:38:26 +0000 2016","zachschurmann",30.3233455,"-97.754724","feminism"
"373","I hope @realDonaldTrump taxes the shit out of companies that use our workers and rape them in paychecks!","Tue Mar 15 08:52:29 +0000 2016","Whipreck",32.415051,"-99.750556","violence_against_women"
"374","@NewsViewsPeople I cracked it! Donald Trump is Richard Ramirez accomplice...Trump  a bit misogynistic  ruthless  hates just to deny coverup","Tue Mar 15 11:39:50 +0000 2016","Metz20",51.358931,"-0.092633","men"
"375","@realDonaldTrump @TODAYshow @SavannahGuthrie @HillaryClinton you know since Democrats started the KKK and Jim Crowe and Racism? #TrueHistory","Tue Mar 15 11:55:34 +0000 2016","r1965rainey",34.9389675,"-82.3314755","intersectionality"
"376","@bspence5 @JoeNBC @realDonaldTrump Like they're the voice of 'America'! Our wonderfully diverse country!","Tue Mar 15 13:40:08 +0000 2016","cs501",41.8877375,"-87.9806675","intersectionality"
"377","WATCH: Women read Donald J. Trump’s sexist insults https://t.co/C0fORBnhh6","Tue Mar 15 14:01:09 +0000 2016","NewYorkCP",40.780709,"-73.9685415","feminism"
"378","@realDonaldTrump GOP &amp;DNC have joined forces to defeat you with an old weapon Racism what a shame unleash the kraken Can they recage it?","Tue Mar 15 15:15:33 +0000 2016","GareeDouglass",42.038363,"-91.586972","intersectionality"
"379","#Trump2016 God Bless Donald Trump and God Bless America. Americans and Legal Immigrants--we love you!!! This country is awesome!! #endracism","Tue Mar 15 17:26:43 +0000 2016","Neilstradamus",26.270261,"-80.2497725","intersectionality"
"380","Dam media making @realDonaldTrump campaign racial issue but others get away with it. They pick and choose #Trump2016","Tue Mar 15 17:58:30 +0000 2016","ronchofandango",30.937336,"-91.4010085","intersectionality"
"381","New York Times Amazed to Find Diversity in DONALD TRUMP CAMPAIGN OFFICE  https://t.co/rlz2HbRg9w   #VoteTrump https://t.co/mcmAoi2cDi","Tue Mar 15 18:47:41 +0000 2016","10thAmendment",38.407664,"-82.4398345","intersectionality"
"382","Donald Trump stands against all of these things. He stands for abortions  domination of religion  bigotry toward women and appeals to racism","Tue Mar 15 19:17:56 +0000 2016","CallMe_SarahJay",41.2353315,"-80.8172445","intersectionality"
"383","I finally get it! When #DonaldTrump says #MakeAmericaGreatAgain he's talking about taking us back to the 1950's when #Racism #Misogyny ruled","Tue Mar 15 20:26:34 +0000 2016","ChetPowell",32.6782075,"-83.1738665","men"
"384","Donald Trump's son looks like he'd be one of those creepy guys who comes behind you @ Toads and you suddenly become a lesbian w ur friends","Wed Mar 16 02:00:24 +0000 2016","chanele_davis",28.8760325,"-82.4345915","intersectionality"
"385","@JudgeMoroz @realDonaldTrump do i detect sourgrapes from establishent backers?","Wed Mar 16 04:09:01 +0000 2016","r1944gmailcom",39.713563,"-104.9220935","violence_against_women"
"386","@JohnKasich is not true conservative. Very left leaning. GOP complains Trump not true conserv but listen 2 Kasich! https://t.co/eayoVhtVws","Wed Mar 16 05:45:01 +0000 2016","inthecopa",33.63934,"-111.8583985","professional_gap"
"387","Top Feminist Icon Just Dropped A BOMBSHELL: &amp;#8216;I Was Wrong About Donald Trump&amp;#8217; https://t.co/ezKDhOAlbm","Wed Mar 16 12:51:44 +0000 2016","eeynouf",32.6782075,"-83.1738665","feminism"
"388","@jswifty250 It is sexist to attack people for their looks  @realDonaldTrump is often told by #feminazis.","Wed Mar 16 15:58:14 +0000 2016","jonathan_bishop",51.8530915,"-2.2294175","feminism"
"389","How could any woman support #DonaldTrump  a man accused of rape by his wife? #UniteBlue  https://t.co/tiqv3Nt3lF","Wed Mar 16 16:09:05 +0000 2016","OrlandoLiberal",28.7107455,"-81.529538","violence_against_women"
"390","@jaygiannone @JJMcAvoy @realDonaldTrump not acknowledging diversity is ignorant &amp; disrespectful. You have to learn to respect &amp; embrace it.","Wed Mar 16 17:33:02 +0000 2016","ErikaUnderwoo19",38.0033755,"-79.420865","intersectionality"
"391",". @realDonaldTrump is a dangerous  sexist  racist  fear monger. Americans are smarter than this!  https://t.co/UHM20nKE7c","Wed Mar 16 18:26:35 +0000 2016","Jennife06465352",40.7066385,"-73.3848545","feminism"
"392","The fact that Donald Trump could potentially be the next president just shows how much racism there still is in this country","Wed Mar 16 19:02:48 +0000 2016","miguel_navarro7",39.63897,"-86.8463255","intersectionality"
"393","Donald Trump is a serial liar  rampant xenophobe  racist  misogynist  birther  and advocate for committing war crimes.#Trump #MyElectionFear","Wed Mar 16 19:16:08 +0000 2016","AndrewBudsock",40.780709,"-73.9685415","men"
"394","@HillaryClinton I'm a feminist and I support @realDonaldTrump. https://t.co/oiouARLtKH","Wed Mar 16 19:38:37 +0000 2016","melindaross123",33.120359,"-117.0723185","feminism"
"395","Lightning struck Donald J. Trump skyscraper in Chicago after he won Illinois https://t.co/Rm4XkbZdhC","Wed Mar 16 19:39:11 +0000 2016","PhoenixCP",33.5528625,"-112.1246765","violence_against_women"
"396","#Feminist GOP is a pink elephant @amandacarpenter (when @RealDonaldTrump wins the whole enchilada will u vote 4 Hillary?) r u @twitchyteam?","Wed Mar 16 21:19:52 +0000 2016","CriticalAnalyst",41.6932325,"-73.9169915","feminism"
"397","@washingtonpost @jenamcgregor I think @HillaryClinton will have an easy time painting @realDonaldTrump into the misogyny corner","Wed Mar 16 22:54:15 +0000 2016","JamesStoller",40.407236,"-86.8467525","men"
"398","@drapermark37 @NPJules @realDonaldTrump AMEN!","Thu Mar 17 00:12:12 +0000 2016","Montana0323",43.617282,"-83.908928","violence_against_women"
"399","Tell him to tell that to the mothers of raped daughters and killed sons @oreillyfactor @realDonaldTrump","Thu Mar 17 00:43:25 +0000 2016","LizCalcagni",29.1202225,"-82.1608655","violence_against_women"
"400","@megynkelly yah have Ted Cruz on again and all these bullshit fox debates!! TRUMPS SCARED OF NO ONE ESPECIALLY THE BLONDE BITCH SOUR GRAPES!","Thu Mar 17 02:03:10 +0000 2016","MichalecTodd",39.7393005,"-89.2665075","violence_against_women"
"401","smile? @JoeNBC really? U just set me back the 5 years I wasted on u every morning. Sexist? Leave that to @realDonaldTrump #Kasich2016","Thu Mar 17 03:39:47 +0000 2016","rippernroll",42.711776,"-87.848561","feminism"
"402","@realDonaldTrump charm is inconsequential/irrelevant he is misogynist racist bigot first class minstral show-manipulates the stupid&amp;media","Thu Mar 17 10:08:35 +0000 2016","bspence5",39.284713,"-76.620482","men"
"403","Tell me again how #makedonalddrumphagain isn't a misogynist? #HillaryClinton #DumpTrump  https://t.co/ImcMA4TNvu","Thu Mar 17 14:03:09 +0000 2016","deidshaw",32.633767,"-117.022463","men"
"404","Here's the full story! @realDonaldTrump was accused of rape. How can you vote for him?   https://t.co/xn02Kf7Jaj https://t.co/ey5R6JlcPQ","Thu Mar 17 14:47:00 +0000 2016","Diazorn201",33.9157145,"-118.25232","violence_against_women"
"405","Donald Trump disses J. Lo's butt—and more misogynistic comments from the GOP leader https://t.co/Ax8mFOkQFJ via @motherjones","Thu Mar 17 15:22:24 +0000 2016","WANDTVDoug",39.7393005,"-89.2665075","men"
"406","@6grade56 @finneyk @rcarr57 @HillaryClinton #BlackWomenVote #LoveTrumpsHate #MadamPresident https://t.co/NnEsjaofaJ","Thu Mar 17 18:02:46 +0000 2016","ShirlsAdams",38.0033755,"-79.420865","professional_gap"
"407","This idiot just said Trump attacking Hillary is sexist.She is tea party on CNN bashing trump. https://t.co/OLoJsBZYGv","Thu Mar 17 19:32:17 +0000 2016","waynesiskey53",33.9481235,"-84.5321325","feminism"
"408","@brandoncooklin @WatchingOut4USA @realDonaldTrump a natural at evasion &amp; diversion it's his main manipulation tactic #NeverTrump #StopTrump","Thu Mar 17 21:27:26 +0000 2016","True_Dori",35.9824705,"-83.9638415","intersectionality"
"409","@EricHolder &amp; #Blackpanthers will be outside Hillary's foundation proving her racism later. (2012) @DRUDGE @RealAlexJones @realDonaldTrump","Thu Mar 17 21:52:11 +0000 2016","HVENews",38.3045585,"-92.4367735","intersectionality"
"410","How strange that @TheDemocrats could ferret out Donald Trump's racism but only now recognize genocide in #ISIS... https://t.co/9pME54ih8F","Fri Mar 18 00:12:31 +0000 2016","WhirChunk",38.916761,"-77.230881","intersectionality"
"411","@AP How strange that @TheDemocrats could ferret out Donald Trump's racism but only now recognize genocide in #ISIS...","Fri Mar 18 00:14:38 +0000 2016","WhirChunk",38.916761,"-77.230881","intersectionality"
"412","I am noticing in my home town racism is coming back like it as 30 years ago ..sad.. Thank you Donald Trump","Fri Mar 18 02:57:17 +0000 2016","Rachaelas",43.101794,"-79.008801","intersectionality"
"413","Interesting hearing NYers talking abt being friends with bigoted  violent misogynist @realDonaldTrump  birds of a feather #morningjoe","Fri Mar 18 10:10:44 +0000 2016","DwightMiller",40.0048655,"-75.117998","men"
"414","@acsim @realDonaldTrump whats the tationalization for supporting a misogynist","Fri Mar 18 12:27:24 +0000 2016","DwightMiller",40.0048655,"-75.117998","men"
"415","Lol @ poor white people who think @realDonaldTrump is on their side. He's using racism to gain them as followers.","Fri Mar 18 17:34:50 +0000 2016","Hannsjaxon",39.396352,"-76.6151805","intersectionality"
"416","#OpTrump is a joke. @realDonaldTrump is a living  breathing Op against their agenda. #Anonymous diversity is scared @harleybluesFab4 @sbpdl","Fri Mar 18 19:07:49 +0000 2016","jakMAGA",32.6782075,"-83.1738665","intersectionality"
"417","@realDonaldTrump #mitch Romney seems to forget that you endorsed him. He is sour grapes","Fri Mar 18 20:28:36 +0000 2016","christyknee",33.6466545,"-112.379447","violence_against_women"
"418","@FoxBusiness @JohnKasich @MittRomney @tedcruz Mitt drops John like a used condom. GOP is quite wishy-washy these days. Go @realDonaldTrump.","Fri Mar 18 21:48:17 +0000 2016","SmithDeaf",38.0033755,"-79.420865","reproductive_rights"
"419","Fox News unloads on Donald Trump's latest 'sexist verbal assaults' against Megyn Kelly https://t.co/12oy30MMtj https://t.co/TB8fCbOor1","Sat Mar 19 00:45:42 +0000 2016","rosierifka",33.7671945,"-84.433106","feminism"
"420","@CNN Donald Trump is a Misogynist pig plain and simple. Who's giving Hillary Clinton more ammunition to to flatten him in Nov.","Sat Mar 19 00:45:49 +0000 2016","robertjhen7",40.0048655,"-75.117998","men"
"421","Fox News hits Donald Trump for 'sexist verbal assaults' on Megyn Kelly March 18 https://t.co/sgjlleOpy4 you're sick puppy @realDonaldTrump","Sat Mar 19 00:48:02 +0000 2016","flaviosmontes",33.689732,"-117.7823605","feminism"
"422","@CNN @realDonaldTrump @ivanawine @MELANIATRUMP Think she may be abused? She agrees with everything he says. DT to update marital rape laws?","Sat Mar 19 01:06:19 +0000 2016","chennebury",25.7823535,"-80.2333285","violence_against_women"
"423","@hwhittle74 @megynkelly @realDonaldTrump Great point!  I love #Trump but he needs to get past this bcuz the left will continue crying sexism","Sat Mar 19 01:19:18 +0000 2016","mcgoo4trump",26.389733,"-80.2273285","feminism"
"424","And if you're voting for Hillary just to have the first woman president  you're just as sexist as Donald Trump. 👀","Sat Mar 19 02:48:04 +0000 2016","Daniel_Greear",32.0172845,"-81.1096165","feminism"
"425","@realDonaldTrump @megynkelly You are sexist Trump. Not much of a Christian either. https://t.co/52s8R1hCxv","Sat Mar 19 04:30:25 +0000 2016","Steve3343",35.8305215,"-85.9785995","feminism"
"426","What the hell is going on with the world   Donald trump promoting racism like are we going backwards","Sat Mar 19 10:34:08 +0000 2016","beccaaamitchell",-24.412169,"120.961522","intersectionality"
"427","When @realDonaldTrump voters tell me they're not sexist  but also tell me I'm the reason women shouldn't vote... https://t.co/P4fhO6IJfP","Sat Mar 19 14:06:12 +0000 2016","kcawlz",40.655138,"-73.9487755","feminism"
"428",".@realDonaldTrump—who never settles—settled a racial discrimination housing lawsuit brought by the DOJ. #NeverTrump https://t.co/ddN25uXqun","Sat Mar 19 16:13:40 +0000 2016","Clarknt67",40.655138,"-73.9487755","intersectionality"
"429","@BobMacAZ @the_fire_berns @drapermark37 @realDonaldTrump Wow!!! Sounds kinda like the guy that sucker punched black man at rally!","Sat Mar 19 17:22:31 +0000 2016","jmspivey37",34.263264,"-86.2061195","violence_against_women"
"430","“Cast Away” with Donald Trump—his plane goes down over the ocean &amp; he makes it to an island but feminists rip his flesh off for burger meat.","Sat Mar 19 23:01:10 +0000 2016","CleverDud",41.9168145,"-74.006748","feminism"
"431","Point is racism&amp;BLM-any idea why they're 99% white? Don't like to hate but man  I hate liberal metrosexuals #Trump https://t.co/ucmdMqnjdf","Sat Mar 19 23:05:42 +0000 2016","geoffdanes1",33.5528625,"-112.1246765","intersectionality"
"432","@mark28210 @sgteatme2012 @thehill @realDonaldTrump why-b/c they stand up against hatred  violence  misogyny  xenophobia  &amp; intolerance?","Sat Mar 19 23:11:05 +0000 2016","BikerMike03flhr",42.226542,"-84.4289255","men"
