"","Tweet","Time Stamp","Twitter Handle","Latitude","Longitude","Topic"
"129","@TheRevAl If #BernieSanders #IncomeInequality ended now  he'd be shocked #racism #sexism #bigotry #blacklivesmatter still issues.#ImWithHer","Thu Feb 18 16:07:32 +0000 2016","6nsinvt",43.8717565,"-72.4511725","feminism"
"130","You said it all  @gabymhoffmann - 'Equitable Society.' Feminist voting Bernie. https://t.co/uUVTfFai1I #FeelTheBern #Bernie2016","Thu Feb 18 21:28:13 +0000 2016","piperpanzeri",36.200008,"-86.791549","feminism"
"131","@jponebythebrook @goprapebuster @PuestoLoco @HillaryClinton Nothing Bernie has done is wise. His rape fantasy essay of 1972","Thu Feb 18 22:47:00 +0000 2016","arln1966",26.1245075,"-80.263517","violence_against_women"
"132","YES!!! This Hillary supporter laid Bernie out! About thinking racial issues are only connected to economic ones. #DemTownHall   #ImWithHer","Fri Feb 19 02:20:08 +0000 2016","AutumnNAlston",35.4019815,"-80.6311315","intersectionality"
"133","Inter-sectional feminism deals with class issues &amp; inequality. Bernie is 100% a intersectional feminist  Hillary clinton is not #DemTownHall","Fri Feb 19 02:25:31 +0000 2016","AGirl4Bernie",27.698682,"-83.804475","feminism"
"134",".@Marcus4America Bernie Determined to Fighting Islamaphobia and Racism https://t.co/feor2PvazL #SCPrimary #Nevadacaucus","Fri Feb 19 02:47:50 +0000 2016","AndrewCicchetti",-15.4551765,"-55.842543","intersectionality"
"135",".@margaretcho Bernie Determined to Fighting Islamaphobia and Racism https://t.co/feor2PvazL #SCPrimary #Nevadacaucus","Fri Feb 19 02:50:37 +0000 2016","AndrewCicchetti",-15.4551765,"-55.842543","intersectionality"
"136","@HHSidhu @deborah_donohoe @HillaryClinton @BernieSanders Lol! I'm sure he has his own take on it- &amp; a very sexist one @ that.","Fri Feb 19 03:35:37 +0000 2016","deborah_donohoe",41.9382285,"-93.389864","feminism"
"137","@BeezerSmeezer I'm not. Do you honestly think Bernie can win crap when the GOP airs his rape fantasies?  Good luck with that.","Fri Feb 19 03:47:24 +0000 2016","Braveswyn",32.6782075,"-83.1738665","violence_against_women"
"138","@DanielleCC1 Bernie does so much for women's reproductive health rights. He's 1000000000000 percent supportive of women's repro rights.","Fri Feb 19 04:26:54 +0000 2016","CaptainNeil96",34.0207895,"-118.4119065","reproductive_rights"
"139","@wonderfullone Bernie's shit is a dream until he addresses RACISM&amp;IMMIGRATION reform.Those folks in SHASOWS must be included in THIS economy","Fri Feb 19 04:36:10 +0000 2016","dthomicide",41.1179365,"-77.604684","intersectionality"
"140","@FoneboneJay @terrilynnrutter @SenSanders @HillaryClinton Google is your friend.  Bernie Sanders rape fantasies.","Fri Feb 19 04:38:17 +0000 2016","Braveswyn",32.6782075,"-83.1738665","violence_against_women"
"141","@jponebythebrook @whataturk @goprapebuster @PuestoLoco @HillaryClinton same time so they can orgasm because Bernie can't make a woman cum","Fri Feb 19 05:02:00 +0000 2016","arln1966",26.150368,"-80.1491725","violence_against_women"
"142","@davidgregory @NewDay @CNN   I guess then Hillary &amp; Bernie are going to be damned and burn in hell for being pro abortion???","Fri Feb 19 11:57:43 +0000 2016","KrisinAL",34.7060265,"-86.611411","reproductive_rights"
"143","@WayneEdH @Fairshare2012 Bernie's gang-rape fantasies are his fantasies  not women's. Bernie wanted to be gang-raped","Fri Feb 19 16:07:24 +0000 2016","Plantflowes",40.3651595,"-82.6694675","violence_against_women"
"144","'Morning Joe' Panel Discusses Bernie Sanders' SICK Writings on Women's Gang-Rape Fantasies. https://t.co/jgzzVj2Q4q","Fri Feb 19 17:49:50 +0000 2016","DrTomMartinPhD",44.065621,"-123.1224015","violence_against_women"
"145","#BernieSanders 'honorary woman' after work done is eating chocolate off the pillow. This is Uterus action:https://t.co/XKixS73sIN #ImWithHer","Fri Feb 19 18:21:37 +0000 2016","6nsinvt",43.8717565,"-72.4511725","reproductive_rights"
"146","Bernie knows low income women need Reproductive Justice &amp; his policies prove it. #AmericaTogether #NVcaucus https://t.co/dll9dCXw7P","Fri Feb 19 19:32:06 +0000 2016","Women4Bernie",40.3651595,"-82.6694675","reproductive_rights"
"147","@rasmansa @kim_tastiic well I'm white  I support Bernie  I support equality for all races &amp; ending institutionalized racism. #sorrynotsorry","Fri Feb 19 19:44:56 +0000 2016","OneStrawHat",39.713563,"-104.9220935","intersectionality"
"148","Read: @BernieSanders 1972 essay on S&amp;M rape fantasies: https://t.co/VnRWVoLlhk @FoxNews #pjnet #tcot #lnyhbt #news @thefive #greta #dccc","Fri Feb 19 20:26:25 +0000 2016","tnrockymom",36.200008,"-86.791549","violence_against_women"
"149","@FoxNews  @ericbolling  why did the Pope not hit Hillary &amp; Bernie on abortion? No he trashes USA for wanting a Secure border instead","Fri Feb 19 20:51:35 +0000 2016","SharNeal",33.2824505,"-111.8808735","reproductive_rights"
"150","Let me guess. It's only racist or sexist when Sanders or someone pro Sanders does something Hillary's easy offended base don't like.","Fri Feb 19 20:55:31 +0000 2016","50th_President",32.6782075,"-83.1738665","feminism"
"151","How DARE Bill Clinton  SEXUAL PREDATOR compare Bernie supporters to the tea party!! And Hillary calls herself a feminist?! @SusanSarandon","Fri Feb 19 22:28:02 +0000 2016","AlexMeadowsNY",41.2414245,"-73.7085125","feminism"
"152","Hate these liberal feminists democrats socialists communists that want Bernie go to Russia or Cuba if u want that type of govt system leave","Fri Feb 19 22:35:05 +0000 2016","jules_gall",40.106995,"-74.298292","feminism"
"153","ICYMI The Sierra Blanca Nuclear Dump: Bringing Environmental Racism Home #FeelTheBern #ImWithHer #NVcaucus https://t.co/nnDwkCytnm","Fri Feb 19 23:58:19 +0000 2016","BenCooper86",-37.1700625,"139.766794","intersectionality"
"154","@Sr_Politics @cptime  So then since Hillary &amp; Bernie believe and support late-term abortion  they are damned and will burn in Hell???","Sat Feb 20 01:41:44 +0000 2016","KrisinAL",34.7060265,"-86.611411","reproductive_rights"
"155","@Pontifexnextd17  So then since Hillary &amp; Bernie believe and support late-term abortion  they are damned and will burn in Hell???","Sat Feb 20 01:45:40 +0000 2016","KrisinAL",34.7060265,"-86.611411","reproductive_rights"
"156","@recentpolitical @JustwantT  So then since Hillary &amp; Bernie believe and support late-term abortion  they are damned and will burn in Hell???","Sat Feb 20 01:45:46 +0000 2016","KrisinAL",34.7060265,"-86.611411","reproductive_rights"
"157","Another #BernieSanders supporter #JoeSacco tweets vile hateful repugnant #MISOGYNYISREAL #domesticviolence pic. https://t.co/dv00b9TPuc","Sat Feb 20 02:08:22 +0000 2016","6nsinvt",43.8717565,"-72.4511725","men"
"158","@Slate now voting for Bernie is feminism? That's a real stretch #slate #Hillary2016 #CaucusForHer","Sat Feb 20 16:29:56 +0000 2016","YvetteakaLuisa",40.417493,"-74.2400325","feminism"
"159","@nursehev35 @nytimes bernie's cure for racism= tax wall st","Sat Feb 20 18:20:47 +0000 2016","ehalliday07",38.997936,"-105.5508905","intersectionality"
"160","Seems voters here at Orangeburg's Claflin are leaning toward Bernie  but Angela Bassett's visit to GOTV for Clinton made a huge impact.","Sat Feb 20 18:33:28 +0000 2016","darrensands",33.487308,"-80.865446","professional_gap"
"161","@NationalNurses @People4Bernie @BernieSanders @Women4Bernie @Bernlennials @Nevadans4Bernie end racism?  Just like that  huh?","Sat Feb 20 21:38:57 +0000 2016","robesposito",44.8356755,"-87.3821005","intersectionality"
"162","Hur gör feministerna? Stöttar Bernie Sanders för hans feministiska politik framför Clinton som knappast borde kallas feminist?","Sat Feb 20 23:23:26 +0000 2016","mhedenmark",59.333671,"17.980059","feminism"
"163","Bernie-bots questioning @DeloresHuerta's account of the racism she encountered have hit a new low even by Tea-Party standards.","Sun Feb 21 02:25:30 +0000 2016","jawillie",40.0048655,"-75.117998","intersectionality"
"164","@bIoach @leducviolet I am pro-Bernie but have had to block several other supporters for sexual aggression and sexist comments.","Sun Feb 21 04:25:52 +0000 2016","nimrod_KatDogg",37.7706565,"-122.4359785","feminism"
"165","It's Sunday and .@donnabrazile better preach. #ImWithHer #sexism is still real. And so is #racism. .@BernieSanders  https://t.co/H7pvIm9H5v","Sun Feb 21 16:34:46 +0000 2016","lifequotes_300",35.9909825,"-78.8954405","feminism"
"166","@librab103 do you see hypocrisy of what you are saying? This sour grapes childish behavior will doom @BernieSanders campaign.","Sun Feb 21 16:40:40 +0000 2016","DoubleChinner",41.8335845,"-87.732013","violence_against_women"
"167",".@BernieSanders Envision VP @ninaturner tasked with leading a national effort to combat racism and its effects. What do you think?","Sun Feb 21 16:48:09 +0000 2016","AndrewCicchetti",-14.2395655,"-53.184834","intersectionality"
"168","@razzberry1947 @JamiaStarheart @voxdotcom @BernieSanders No they don't. Misogynistic fools no idea of the battles women like Hillary fought.","Sun Feb 21 17:43:12 +0000 2016","retiredfirstsgt",40.5214625,"-74.2712035","men"
"169","If you want status quo like high unemployment and racial division then by all means vote Hilary or Bernie. #🇨🇦4Trump https://t.co/eDKBiaP6bB","Sun Feb 21 22:41:35 +0000 2016","beaudge78",46.5841815,"-81.0774075","intersectionality"
"170","Grateful @BernieSanders has influenced the candidate I support to more fiercely champion #racialjustice. #ImWithHer https://t.co/IGoI5k3vaE","Sun Feb 21 22:43:09 +0000 2016","rabbicreditor",38.5585535,"-121.739163","intersectionality"
"171","@JoeNBC @mikebarnicle #johnkasich #andthenhePANDERED #OhioPlannedParenthooddefunded #VoteBernie2016","Sun Feb 21 22:58:27 +0000 2016","Diagnostician",34.35467,"-89.53377","reproductive_rights"
"172","@ChiliPeppers Better vet @SenSanders you won't be happy!  5 times against Brady bill  against rape crime  ambler al https://t.co/RWRax65mrZ","Mon Feb 22 04:33:38 +0000 2016","Debi129",47.273022,"-120.882482","violence_against_women"
"173",".@bpshow I voted for Perot  not Bill. White men have not bonded with the white roots of @POTUS so RACISM is rampant. He paved way 4 BERNIE.","Mon Feb 22 11:40:51 +0000 2016","jeffries_anne",34.0207895,"-118.4119065","intersectionality"
"174","I mean  I get it. Bernie does super well with Latino voters so let's start claiming racism among his supporters. 😒 #Bernie2016 #ArtfulSmear","Mon Feb 22 12:30:27 +0000 2016","WV_FreeThinker",39.460648,"-77.985267","intersectionality"
"175","@TheView Sanders dreams of women being raped and Hillary's husband rapes.","Mon Feb 22 15:52:17 +0000 2016","herself311",42.308346,"0.3142995","violence_against_women"
"176","@SenSanders is stuck in the 60's! That's his only X he's helped the racial divide! What happened to his vision?  https://t.co/R4HVH8sFmp","Mon Feb 22 16:00:14 +0000 2016","Debi129",47.273022,"-120.882482","intersectionality"
"177","Dem party: some people blindly Bernie without knowing why Rep party: xenophobia  racism  sexism  homophobia   @ everyone sharing that video","Mon Feb 22 16:24:52 +0000 2016","pdizzle455",29.6731715,"-82.3302695","feminism"
"178","@alex_shephard the 'women who support bernie aren't feminists' shit is so crazy like as if the two of them had the same politics","Mon Feb 22 16:27:14 +0000 2016","sarahlovescali",37.2691755,"-119.3066075","feminism"
"179","@bsgbryan I'm not a zealot and I support Bernie. I take great exception to the notion that people who support Bernie are inherently sexist.","Mon Feb 22 17:12:57 +0000 2016","brianward",47.614817,"-122.3306025","feminism"
"180","Am I still a sexist Bernie bro if I vote for Jill Stein when Bernie doesn't win the nomination","Mon Feb 22 18:06:40 +0000 2016","alfonsohoops",39.7665555,"-86.441236","feminism"
"181",".@ericadgarza welcome to the Political Revolution! We appreciate your support!  #FeministForBernie #FeelTheBERN https://t.co/es8DGWZQvi","Mon Feb 22 18:17:58 +0000 2016","DOUBTMYPROGRESS",40.780709,"-73.9685415","feminism"
"182","@BernieSanders @RedwoodGirl @HillaryClinton When is Bernie going to release his? #doublestandard  #ClintonRules","Mon Feb 22 20:43:21 +0000 2016","JeffM_23",37.758798,"-122.2784865","feminism"
"183","Obama  Bernie and Hillary want Americans robbed  raped and killed by illegal aliens  Dems are trading American lives for votes    #Trump2016","Mon Feb 22 22:58:15 +0000 2016","Rockprincess818",34.0207895,"-118.4119065","violence_against_women"
"184","Care about crime and about racial and social justice? Hillary Clinton’s record &gt;&gt; Sanders’s policy of benign neglect https://t.co/zFhxZCQ3mA","Tue Feb 23 03:54:43 +0000 2016","randomsubu",40.431389,"-79.9806895","intersectionality"
"185","ALL ABOARD!!! #FeelTheBern ticket to #Bernie2016 for #socialjustice #climatejustice #economicjustice #racialjustice! https://t.co/RqdzvtwI18","Tue Feb 23 04:59:15 +0000 2016","JanetteD",39.512436,"-119.827182","intersectionality"
"186","@d_starman @cenkuygur  That would be a formidable  unbeatable team #BernieSanders # Warren. It wd also  dispel accusations that he is sexist","Tue Feb 23 07:28:25 +0000 2016","nimble_feet",1.2905295,"103.8341935","feminism"
"187","@politcalparrots @LunarGrapes  Bill Maher we need more men like you to speak up &amp; take a stand #BernieSanders #Warren #SouthCarolinaPrimary","Tue Feb 23 07:36:42 +0000 2016","nimble_feet",1.2905295,"103.8341935","violence_against_women"
"188","@rmcg2799 Hillary  unlike Bernie  is not a career politician. She has worked for economic  social &amp; racial justice since was 18. Me  too.","Tue Feb 23 08:42:22 +0000 2016","SnarkyCatlady",31.1688935,"-100.0768885","intersectionality"
"189","@ByronYork Vote 4 Trump = vote for Hillary or Bernie. Sorry he will NOT defund PP  he DOES believe in 3rd term abortion. I'm done w/Fox News","Tue Feb 23 14:03:45 +0000 2016","JVH241",26.622149,"-81.8231765","reproductive_rights"
"190","#EnvironmentalRacism: ANOTHER REASON TO REPLACE #CorporateBought #Politicians in 2016!  #FeelTheBern @normangoldman https://t.co/EHu8oaSlNL","Tue Feb 23 14:59:38 +0000 2016","OccupyCompanies",41.8335845,"-87.732013","intersectionality"
"191","#CNN @KateBolduan Didn't #Berniesanders just run to #HillaryClinton #gunsense? #racism? #criminaljustice? Bernie bias NOT #news. #DemDebate","Tue Feb 23 18:24:34 +0000 2016","6nsinvt",43.8717565,"-72.4511725","intersectionality"
"192","@BernieSanders when you quote crime stats that some are racially  disproportionate does that mean they didn't commit the crime?","Tue Feb 23 23:23:20 +0000 2016","adammiller583",36.232915,"-115.223125","intersectionality"
"193",".@SenSanders The moniker LAME DUCK @POTUS which is as hard 2 bury as the N- word  is a #lame strategy 2 abort what Advise &amp; Consent truly is","Wed Feb 24 00:26:29 +0000 2016","SpaghettiKing",23.6254185,"-102.5580375","violence_against_women"
"194","Even though I'm not on team Bernie  I still think 'Bernie bros' is a stupid  sexist  disparaging  and quite frankly pathetic label","Wed Feb 24 00:52:05 +0000 2016","GeorgsTheBulgs",33.7850685,"-84.3273175","feminism"
"195","I am leaning towards @BernieSanders ! #democraticprimary @POTUS @ChrisCuomo @AmarahCh @JohnKerry @VP","Wed Feb 24 01:53:16 +0000 2016","mekefamily",9.0427605,"8.6716155","professional_gap"
"196","Let's talk about #Beyonce??? For fux sakes. Talking racism????  Puhleeze #hillarysplaining #FeelTheBern  #DemTownHall","Wed Feb 24 02:20:10 +0000 2016","brainburp13",36.0609645,"-115.135165","intersectionality"
"197","Bernie has always fought:  4 ethnic minorities 4 LGBT rights 4 feminism 4 choice 4 education 4 science 4 economic fairness  #DemTownHall","Wed Feb 24 03:28:37 +0000 2016","BrewStudNo1",39.6267125,"-84.1547375","feminism"
"198","Yet another reason President Sanders can't be allowed to be a thing #prolife  https://t.co/YSw8O2zX6P","Wed Feb 24 03:46:51 +0000 2016","Legally_De",30.4591,"-91.0907995","reproductive_rights"
"199","USA: Bernie Sanders accuse les républicains de racisme https://t.co/NGjVItIUB9 https://t.co/u1VzZrmjAI","Wed Feb 24 15:01:46 +0000 2016","VirginiePatroch",50.624583,"5.5993425","intersectionality"
"200","Sanders Emphasizes Racial Issues During South Carolina Town Hall. https://t.co/GCIp6W9LjN","Wed Feb 24 16:02:50 +0000 2016","oregonvt",43.8717565,"-72.4511725","intersectionality"
"201","#cnntownhall SC Bernie's religion is 'We R all in it together' &amp; We R! 1 Planet 1 Ppl! Stop Racism  Hate  Love each other❤️ #NotMeUs","Wed Feb 24 18:21:23 +0000 2016","KirstieFankhau4",35.0279305,"-120.49034","intersectionality"
"202","'Sanders speaks to racism; Clinton speaks to black people.' #SCPrimary #ImWithHer https://t.co/kTU8cwL71I","Wed Feb 24 22:58:37 +0000 2016","BenCooper86",-38.161204,"144.5703105","intersectionality"
"203",".@HillaryClinton @CNNPolitics @Clyburn Here's your dble stndrd:HRC is a lying dirty politician &amp; #Bernie isnt. Scream sexism &amp; hope it helps","Thu Feb 25 00:39:04 +0000 2016","Leepa_Faith",37.822244,"-85.7682405","feminism"
"204","@Charm_Nicole I think he's got the nom. sewn up. If H. is the Dem he won't win. His misogyny vs H. alone will sink him. Bernie? Not so sure.","Thu Feb 25 02:19:27 +0000 2016","JonathanMenon",43.4773845,"-80.169053","men"
"205","Black people are so against Hilary Clinton a white woman but so here for Bernie Sanders a white man. Sexism always come to play.","Thu Feb 25 05:29:14 +0000 2016","NiggaGolden",33.6311395,"-80.926628","feminism"
"206","It was @SenSanders @BernieSanders that VOTED 4 noCRIME BILL  Voted against the bill for woman who were RAPED! No Dem https://t.co/6tQui2oYBK","Thu Feb 25 15:02:27 +0000 2016","Debi129",47.273022,"-120.882482","violence_against_women"
"207","@kthalacker @MSNBC @HillaryClinton @chucktodd   WHY ARE MEN SUPPORTING @BERNIE SANDERS USING   #WhichHillary SEXIST ATTACK ON HILLARY?  Sad!","Thu Feb 25 17:21:52 +0000 2016","luigibleu",32.8198585,"-96.7617535","feminism"
"208","@HillaryClinton has had an extraordinary week talking about gun violence and racism. What's @BernieSanders talking about? Transcripts.","Thu Feb 25 17:50:11 +0000 2016","loren__arthur",40.780709,"-73.9685415","intersectionality"
"209","RT your own stories &amp; favor Bernie stuff with #HeWinsWeWin #FeministsDontFrack Bernie is only one who can beat Trump https://t.co/JeOwRZCKPz","Thu Feb 25 19:16:13 +0000 2016","NizamovRus",40.8503475,"-73.8494415","feminism"
"210","RT your own stories &amp; favor Bernie stuff with #HeWinsWeWin #FeministsDontFrack Bernie is only one who can beat Trump https://t.co/zMjnIHU5H0","Thu Feb 25 19:34:00 +0000 2016","NizamovRus",40.8503475,"-73.8494415","feminism"
"211","RT your own stories &amp; favor Bernie stuff with #HeWinsWeWin #FeministsDontFrack Bernie is only one who can beat Trump https://t.co/E1usiPfKhe","Thu Feb 25 19:35:26 +0000 2016","NizamovRus",40.8503475,"-73.8494415","feminism"
"212","#WhichHillary Bernie Sanders spokesmn Killer Mike goes off the rails with sexist 'uterus' rant at campaign event https://t.co/2Mte15V1Y6 …","Thu Feb 25 21:00:30 +0000 2016","crazylary51",28.9045905,"-81.2200085","feminism"
"213","Wow a pro abortion group is doing tv ads for #HillaryClinton #Hillary2016 in Virginia OMG #FeelTheBern #uniteblue","Thu Feb 25 21:16:51 +0000 2016","JosephStanley82",38.788313,"-77.234527","reproductive_rights"
"214","Ouch. Well yes  #FeelTheBern what an amazing diversity you have here https://t.co/ZZ1Yik9WG0","Thu Feb 25 22:14:37 +0000 2016","Dem_Supporter",38.898603,"-77.0143985","intersectionality"
"215","@SenSanders voted against woman allowed to KNOW WHO RAPED THEM! @taddevine Mr MONSANTO  https://t.co/YaIskv41jo","Fri Feb 26 00:46:03 +0000 2016","Debi129",47.273022,"-120.882482","violence_against_women"
"216","@bernieFlanderz witch Hillary opens up her team countering the attack is misogynistic.","Fri Feb 26 01:46:26 +0000 2016","GiaNoelle2Built",40.0048655,"-75.117998","men"
"217","'We are in this country going to end institutional racism'  #FeelTheBern","Fri Feb 26 03:12:15 +0000 2016","0216Briana",41.8335845,"-87.732013","intersectionality"
"218","@Politicodivers2 He destroyed Bernie by asking HOW HOW HOW  that's all you need to know @alstuckwish","Fri Feb 26 15:47:18 +0000 2016","MrDane1982",40.8503475,"-73.8494415","intersectionality"
"219","Bernie Sanders isn't in SC. He won't be there when the returns come in. He's moved on to less diverse Super Tuesday states. #uppers","Sat Feb 27 13:15:00 +0000 2016","felicianista",40.780709,"-73.9685415","intersectionality"
"220","@RichKiss1955 Like Hillary's tactic hasn't been make Bernie a racist and misogynist. w//o a plan of what she wants to do as pres","Sat Feb 27 14:32:00 +0000 2016","dteg32",35.1704985,"-79.861034","men"
"221","@slipcases I'd rather be a Bernie shill than a Hillary fake.  Lying to black people to protect racism is EVIL beyond words. I LOVE Ashley.","Sat Feb 27 18:27:21 +0000 2016","UmarHSoaries",40.655138,"-73.9487755","intersectionality"
"222","@mattkatz00 @tomamoran I #FeelTheBern but what a crock! Whitman's a racial profiling governor living in her 1% world https://t.co/ofaHlRoKI0","Sat Feb 27 21:46:01 +0000 2016","mcastriotta",40.915123,"-74.6575195","intersectionality"
"223","@lgib15 #HillaryLie yes stupid ass only voted yea because VAWA was in it. Make up your mind. Is #Bernie a racist or a sexist?","Sat Feb 27 23:32:17 +0000 2016","Indomitable69",40.734494,"-74.184848","feminism"
"224","“Bernie Sanders thinks he’s running against Hillary Clinton ” said @VanJones68. “He’s running against @sandylocks.” #intersectionality","Sat Feb 27 23:41:37 +0000 2016","JamilSmith",40.7055975,"-73.977717","intersectionality"
"225","The best thing @BernieSanders could have done early on? Huddle with @sandylocks and gain a better understanding of intersectionality.","Sat Feb 27 23:46:08 +0000 2016","JamilSmith",40.7055975,"-73.977717","intersectionality"
"226","@feministabulous i wonder if people will actually acknowledge this fact  or if they'll elide it in order to keep bolstering Bernie.","Sun Feb 28 00:03:21 +0000 2016","MarcieBianco",40.780709,"-73.9685415","feminism"
"227","MSNBC's misogyny- At 10%vote inNH He only 1% more said Sanders wins NH. Hillary has 74% in SC with 75% of vote in 'Clinton projected winner'","Sun Feb 28 02:03:16 +0000 2016","ciardha",38.195555,"-85.7223455","men"
"228","Can we please stop with the sexism against women who support Bernie. https://t.co/YtrR57f0NW","Sun Feb 28 02:56:52 +0000 2016","asmallteapot",37.5861125,"-122.3673775","feminism"
"229","@ltsFeminism #WhichHillary  #NeverTrump  #ImWithHer #AlwaysTrump  #FeelTheBern  PBS STUDY SHOWS MOST VOTERS ARE DUMB https://t.co/l3iac8Zuhm","Sun Feb 28 03:05:51 +0000 2016","0ggles",28.0858635,"-82.746851","feminism"
"230","WOW! Bernie Sanders Was Wrong. A Lot Of People Don't Want To Get Raped By Three Men At Once. #SouthCarolina https://t.co/vLCy5i7DGV","Sun Feb 28 05:12:46 +0000 2016","DrTomMartinPhD",44.065621,"-123.1224015","violence_against_women"
"231","@PoliticalAnt @clubfloozy @AbortionOfLight @ND4Bernie Dude  you need to get over your disappointment re Bernie and focus. Trump is far worse","Sun Feb 28 10:30:41 +0000 2016","shmr50",38.7909825,"-77.06883","reproductive_rights"
"232","Agreed and it'll be some #sexism POS like 'Buyers Remorse' #BernieSanders advocated.  #ImWithHer #HillaryClinton    https://t.co/yDwhMBjyka","Sun Feb 28 15:32:33 +0000 2016","KoriWasinger",26.721896,"-80.1226195","feminism"
"233","Honest and strong @TulsiGabbard would be perfect VP for @BernieSanders  diversifying gender  race  religion  and adding military experience.","Sun Feb 28 17:54:33 +0000 2016","wpazzurri",41.8335845,"-87.732013","intersectionality"
"234","She is rolling over @BernieSanders especially with women who do have organisms &amp; not cancer  sighting rape fantasy! https://t.co/4oRTw3evng","Sun Feb 28 20:01:25 +0000 2016","Debi129",47.273022,"-120.882482","violence_against_women"
"235","'Hillary Clinton's Faux Feminism' READ: https://t.co/bZgGkN2KBm #SuperTuesday #FeelTheBern @es_snipes #ImWithHer https://t.co/pJW3xqQFzf","Sun Feb 28 20:30:33 +0000 2016","LChristianer",37.2691755,"-119.3066075","feminism"
"236","Because racism  payoffs  corporate interference &amp; same old politics must END now! #BernieSanders","Sun Feb 28 21:43:13 +0000 2016","DenisePouchet",34.18216,"-118.325145","intersectionality"
"237","@vickijee @ETDellums I really get the feeling you're looking for racism where there is none  here. I'm no fan of Bernie but he's no racist","Sun Feb 28 23:52:20 +0000 2016","Cody_Fulk92",38.0033755,"-79.420865","intersectionality"
"238","Unless she like  endorsed Bernie Sanders while smoking a blunt and having an abortion on stage.","Mon Feb 29 02:13:50 +0000 2016","turnageb",38.898603,"-77.0143985","reproductive_rights"
"239","#FeelTheBern wait til they find out #Bernie2016 wants the age of consent lowered to 14!  That's fucking sick  man https://t.co/bR5VkQJGSi","Mon Feb 29 10:08:14 +0000 2016","KoriWasinger",26.721896,"-80.1226195","violence_against_women"
"240","Ma porte de bureau est toute belle #feelthebern #fanboy #sosracisme @ SOS Racisme https://t.co/vZ3zIIKDG2","Mon Feb 29 10:10:00 +0000 2016","Mr_Nhigma",48.8588335,"2.347003","intersectionality"
"241","@andsat admit facts! #HillaryClinton #attactsattBernie with #lies of #Sexism &amp; #flipflopping #lissues #copying #Bernie2016 #Campaign2016","Mon Feb 29 10:10:19 +0000 2016","Lalakanian",34.0207895,"-118.4119065","feminism"
"242","It'd be cool if someone could point me to a dank meme showing Bernie's support for racial justice referencing an even in my lifetime.","Mon Feb 29 16:10:24 +0000 2016","benjaminmoser",42.3136695,"-71.0887125","intersectionality"
"243","It'd be cool if someone could point me to a dank meme showing Bernie's support for racial justice referencing an event in my lifetime.","Mon Feb 29 16:10:45 +0000 2016","benjaminmoser",42.3136695,"-71.0887125","intersectionality"
"244","@WPTZ Sanders thesis was on how women want to be raped. As a woman I resent that. Who does he think he is? Not my vote. @BernieSanders","Mon Feb 29 22:59:14 +0000 2016","herself311",42.308346,"0.3142995","violence_against_women"
"245","I marched where @SenSanders says he did! I marched to ban napalm! Ban the bra  abortion rights!  https://t.co/1yhq2Q9AFf","Tue Mar 01 03:43:29 +0000 2016","Debi129",47.273022,"-120.882482","reproductive_rights"
"246","@MSNBC tried to hide their ppl of color problem by reversing their racism unto Hillary Clinton. All the Bernie &amp;Trump promotion #Whitepower","Tue Mar 01 06:09:15 +0000 2016","MrDane1982",40.8503475,"-73.8494415","intersectionality"
"247","Patriarchs refuse Reins of  power held tightly Mother help us all #haiku @HillaryClinton @SenSanders @OnlyAnExpert @RBReich @CaraMello3","Tue Mar 01 14:41:06 +0000 2016","plerf",46.2581775,"-119.2796615","men"
"248","I'm for Sanders  too  @Tip  but folks like you make it hard to convince my feminist friends that they should too. https://t.co/VlqzGwjN1I","Tue Mar 01 19:35:06 +0000 2016","SnarkySmarty",41.8335845,"-87.732013","feminism"
"249","Bernie Sanders Was For Transgender Rights Before It Was A Thing https://t.co/UtGNNpogPb","Tue Mar 01 20:04:39 +0000 2016","Mattacus81",53.3831645,"-1.449612","intersectionality"
"250","Cry Baby #BernieBros are now demanding their 'safe place' on the Internet to troll  lie  and be sexist/racist. Nope! https://t.co/tnULQ3qTvE","Tue Mar 01 22:10:33 +0000 2016","Joseph_Santoro",38.898603,"-77.0143985","feminism"
"251","because I don't even know how may times I've written about feminism and bernie sanders","Tue Mar 01 23:04:38 +0000 2016","thirlren",41.6565905,"-83.574671","feminism"
"252","@BenJealous @joseph_baptist @BernieSanders  On some issues TRUMP is farther left than right-leaning Hillary. Trade in particular.","Tue Mar 01 23:46:52 +0000 2016","DonnCole1",38.8885185,"-104.789327","professional_gap"
"253","The Bernie Bros meme is sexist bullshit and needs to stop.","Wed Mar 02 01:44:57 +0000 2016","asmallteapot",37.621299,"-122.436779","feminism"
"254","@BeautifulTrelle what did you expect? The only people Bernie appeals to are 17 year old tumblr feminists 🙄","Wed Mar 02 01:48:53 +0000 2016","ColtonsStory",30.4591,"-91.0907995","feminism"
"255","Not even mad that Hillary won Texas idk why everyone is tripping  she had a similar mindset as Bernie  are people really still sexist","Wed Mar 02 04:18:33 +0000 2016","babyjonjonn",31.793368,"-106.4174305","feminism"
"256","@Kimbo71006 @CNN @BernieSanders you don't know anything  my caucus was very diverse. CO has a sizable Latino population myself included","Wed Mar 02 04:31:41 +0000 2016","CallSawl",39.647635,"-104.99719","intersectionality"
